Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/42088/;Республика ШКИД;no eng title;1966;103;СССР;драма;Геннадий Полока;Сергей Юрский, Юлия Бурыгина;8,1;12068
https://www.kinopoisk.ru//film/280174/;Монстры на каникулах;Hotel Transylvania;2012;91;США;мультфильм;Генндий Тартаковский;Адам Сэндлер, Энди Сэмберг;8,1;62704
https://www.kinopoisk.ru//film/841263/;Стражи Галактики. Часть 2;Guardians of the Galaxy Vol. 2;2017;136;США;фантастика;Джеймс Ганн;Крис Пратт, Зои Салдана;8,1;99859
https://www.kinopoisk.ru//film/512883/;Как приручить дракона 2;How to Train Your Dragon 2;2014;105;США;мультфильм;Дин ДеБлуа;Джей Барушель, Кейт Бланшетт;8,1;34678
https://www.kinopoisk.ru//film/9617/;Крупная рыба;Big Fish;2003;125;США;фэнтези;Тим Бёртон;Юэн Макгрегор, Альберт Финни;8,1;26904
https://www.kinopoisk.ru//film/1032308/;Как прогулять школу с пользой;L'cole buissonnire;2017;116;Франция;драма;Николя Ванье;Франсуа Клюзе, Жан Скандель;8,1;19034
https://www.kinopoisk.ru//film/392541/;Освобождение: Последний штурм;no eng title;1971;75;СССР;военный;Юрий Озеров;Николай Олялин, Михаил Ножкин;8,1;6803
https://www.kinopoisk.ru//film/17579/;Робин Гуд;Robin Hood;1973;83;США;мультфильм;Вольфганг Райтерман;Роджер Миллер, Питер Устинов;8,1;15060
https://www.kinopoisk.ru//film/493208/;Холодное сердце;Frozen;2013;102;США;мультфильм;Крис Бак;Кристен Белл, Идина Мензел;8,1;68135
https://www.kinopoisk.ru//film/4484/;Мумия;The Mummy;1999;124;США;фэнтези;Стивен Соммерс;Брендан Фрейзер, Рэйчел Вайс;8,1;102700
https://www.kinopoisk.ru//film/662596/;Бойфренд из будущего;About Time;2013;123;Великобритания;фантастика;Ричард Кёртис;Донал Глисон, Рэйчел Макадамс;8,1;43184
https://www.kinopoisk.ru//film/3797/;Адвокат дьявола;The Devil's Advocate;1997;144;США;триллер;Тейлор Хэкфорд;Киану Ривз, Аль Пачино;8,1;57797
https://www.kinopoisk.ru//film/461939/;Линкольн для адвоката;The Lincoln Lawyer;2011;114;США;криминал;Брэд Фурман;Мэттью МакКонахи, Мариса Томей;8,1;84326
https://www.kinopoisk.ru//film/10179/;Блеф;Bluff storia di truffe e di imbroglioni;1976;110;Италия;комедия;Серджио Корбуччи;Адриано Челентано, Энтони Куинн;8,1;23499
https://www.kinopoisk.ru//film/258328/;История игрушек: Большой побег;Toy Story 3;2010;103;США;мультфильм;Ли Анкрич;Том Хэнкс, Тим Аллен;8,1;25828
https://www.kinopoisk.ru//film/20908/;Невезучие;La chvre;1981;90;Франция;комедия;Франсис Вебер;Пьер Ришар, Жерар Депардье;8,1;30086
https://www.kinopoisk.ru//film/43423/;Афоня;no eng title;1975;92;СССР;драма;Георгий Данелия;Леонид Куравлёв, Евгения Симонова;8,1;69263
https://www.kinopoisk.ru//film/14349/;Такси;Taxi;1998;86;Франция;боевик;Жерар Пирес;Сами Насери, Фредерик Дифенталь;8,1;95293
https://www.kinopoisk.ru//film/45389/;Золотой телёнок;no eng title;1968;164;СССР;комедия;Михаил Швейцер;Сергей Юрский, Леонид Куравлёв;8,1;19585
https://www.kinopoisk.ru//film/391755/;Рождественская история;A Christmas Carol;2009;96;США;мультфильм;Роберт Земекис;Джим Керри, Гари Олдман;8,1;28639
https://www.kinopoisk.ru//film/3442/;Троя;Troy;2004;163;США;боевик;Вольфганг Петерсен;Брэд Питт, Эрик Бана;8,1;47768
https://www.kinopoisk.ru//film/41956/;Конец Евангелиона;Shinseiki Evangelion Gekijoban: Air/Magokoro wo, kimi ni;1997;87;Япония;аниме;Хидэаки Анно;Мэгуми Огата, Котоно Мицуиси;8,1;6033
https://www.kinopoisk.ru//film/43104/;Полосатый рейс;no eng title;1961;87;СССР;комедия;Владимир Фетин;Алексей Грибов, Иван Дмитриев;8,1;47482
https://www.kinopoisk.ru//film/10156/;Как украсть миллион;How to Steal a Million;1966;123;США;комедия;Уильям Уайлер;Одри Хепберн, Питер О’Тул;8,1;14339
https://www.kinopoisk.ru//film/44691/;Калина красная;no eng title;1973;110;СССР;драма;Василий Шукшин;Василий Шукшин, Лидия Федосеева-Шукшина;8,1;29844
https://www.kinopoisk.ru//film/104992/;Дьявол носит Prada;The Devil Wears Prada;2006;109;США;драма;Дэвид Фрэнкел;Мэрил Стрип, Энн Хэтэуэй;8,1;162315
https://www.kinopoisk.ru//film/944098/;Три билборда на границе Эббинга, Миссури;Three Billboards Outside Ebbing, Missouri;2017;115;Великобритания;драма;Мартин Макдона;Фрэнсис Макдорманд, Сэм Рокуэлл;8,1;57593
https://www.kinopoisk.ru//film/94296/;Освобождение: Огненная дуга;no eng title;1968;93;СССР;драма;Юрий Озеров;Михаил Ульянов, Николай Олялин;8,1;12147
https://www.kinopoisk.ru//film/41442/;Ворошиловский стрелок;no eng title;1999;95;Россия;драма;Станислав Говорухин;Михаил Ульянов, Анна Синякина;8,1;105367
https://www.kinopoisk.ru//film/1254051/;Солдатик;no eng title;2018;86;Россия;драма;Виктория Фанасютина;Андрей Андреев, Виктор Добронравов;8,1;36951
https://www.kinopoisk.ru//film/44467/;Гараж;no eng title;1979;96;СССР;драма;Эльдар Рязанов;Валентин Гафт, Ия Саввина;8,1;25337
https://www.kinopoisk.ru//film/482/;История игрушек;Toy Story;1995;81;США;мультфильм;Джон Лассетер;Том Хэнкс, Тим Аллен;8,1;31376
https://www.kinopoisk.ru//film/928077/;Кинчем — мое сокровище;Kincsem;2017;121;Венгрия;драма;Габор Херенди;Эрвин Надь, Андреа Петрик;8,1;36798
https://www.kinopoisk.ru//film/909720/;Ван Гог. С любовью, Винсент;Loving Vincent;2017;94;Польша;мультфильм;Дорота Кобела;Дуглас Бут, Джош Бердетт;8,1;6128
https://www.kinopoisk.ru//film/929348/;Одаренная;Gifted;2017;101;США;драма;Марк Уэбб;Крис Эванс, Маккенна Грейс;8,1;92654
https://www.kinopoisk.ru//film/103734/;Кунг-фу Панда;Kung Fu Panda;2008;91;США;мультфильм;Марк Осборн;Джек Блэк, Дастин Хоффман;8,1;32974
https://www.kinopoisk.ru//film/7653/;Особенности национальной охоты;no eng title;1995;93;Россия;комедия;Александр Рогожкин;Вилле Хаапасало, Алексей Булдаков;8,1;44678
https://www.kinopoisk.ru//film/2127/;Малыш;The Kid;1921;53;США;драма;Чарльз Чаплин;Чарльз Чаплин, Джеки Кугэн;8,1;5658
https://www.kinopoisk.ru//film/41239/;Благословите женщину;no eng title;2003;114;Россия;драма;Станислав Говорухин;Светлана Ходченкова, Александр Балуев;8,1;24887
https://www.kinopoisk.ru//film/7121/;Парк Юрского периода;Jurassic Park;1993;127;США;приключения;Стивен Спилберг;Сэм Нил, Лора Дерн;8,1;39343
https://www.kinopoisk.ru//film/4695/;Лицо со шрамом;Scarface;1983;170;США;драма;Брайан Де Пальма;Аль Пачино, Стивен Бауэр;8,1;31190
https://www.kinopoisk.ru//film/596125/;Гонка;Rush;2013;123;Великобритания;спорт;Рон Ховард;Крис Хемсворт, Даниэль Брюль;8,1;29388
https://www.kinopoisk.ru//film/1108571/;Приключения Реми;Rmi sans famille;2018;105;Франция;мелодрама;Антуан Блоссье;Малом Пакуин, Даниель Отой;8,1;14953
https://www.kinopoisk.ru//film/32714/;Шёпот сердца;Mimi wo sumaseba;1995;111;Япония;аниме;Ёсифуми Кондо;Ёко Хонна, Иссэй Такахаси;8,1;7940
https://www.kinopoisk.ru//film/841700/;Марсианин;The Martian;2015;144;США;фантастика;Ридли Скотт;Мэтт Дэймон, Джессика Честейн;8,1;111608
https://www.kinopoisk.ru//film/5492/;Вечное сияние чистого разума;Eternal Sunshine of the Spotless Mind;2004;108;США;мелодрама;Мишель Гондри;Джим Керри, Кейт Уинслет;8,1;39662
https://www.kinopoisk.ru//film/333/;Звёздные войны: Эпизод 4 — Новая надежда;Star Wars;1977;121;США;фантастика;Джордж Лукас;Марк Хэмилл, Харрисон Форд;8,1;39238
https://www.kinopoisk.ru//film/538/;Стальной гигант;The Iron Giant;1999;86;США;мультфильм;Брэд Бёрд;Эли Мариентал, Вин Дизель;8,1;8465
https://www.kinopoisk.ru//film/770973/;Вселенная Стивена Хокинга;The Theory of Everything;2014;123;Великобритания;биография;Джеймс Марш;Эдди Редмэйн, Фелисити Джонс;8,1;32357
https://www.kinopoisk.ru//film/1000443/;Балканский рубеж;no eng title;2019;151;Россия;боевик;Андрей Волгин;Антон Пампушный, Гоша Куценко;8,1;67608
https://www.kinopoisk.ru//film/8335/;Легенда о пианисте;La leggenda del pianista sull'oceano;1998;120;Италия;драма;Джузеппе Торнаторе;Тим Рот, Прюитт Тэйлор Винс;8,1;11934
https://www.kinopoisk.ru//film/3563/;Трасса 60;Interstate 60;2001;116;Канада;фантастика;Боб Гейл;Джеймс Марсден, Гари Олдман;8,1;32881
https://www.kinopoisk.ru//film/8219/;Могила светлячков;Hotaru no Haka;1988;88;Япония;аниме;Исао Такахата;Цутому Тацуми, Аяно Сираиси;8,1;6432
https://www.kinopoisk.ru//film/550910/;Гадкий я 2;Despicable Me 2;2013;98;США;мультфильм;Пьер Коффан;Стив Карелл, Кристен Уиг;8,1;58997
https://www.kinopoisk.ru//film/546244/;Покорители волн;Chasing Mavericks;2012;111;США;драма;Майкл Аптед;Джерард Батлер, Джонни Уэстон;8,1;11349
https://www.kinopoisk.ru//film/8385/;Андрей Рублев;no eng title;1966;175;СССР;драма;Андрей Тарковский;Анатолий Солоницын, Иван Лапиков;8,1;9090
https://www.kinopoisk.ru//film/255611/;Искупление;Atonement;2007;120;Великобритания;драма;Джо Райт;Кира Найтли, Джеймс МакЭвой;8,1;23761
https://www.kinopoisk.ru//film/6764/;Последний самурай;The Last Samurai;2003;154;США;боевик;Эдвард Цвик;Кэн Ватанабэ, Том Круз;8,1;23669
https://www.kinopoisk.ru//film/24705/;Доспехи Бога;Lung hing foo dai;1986;88;Гонконг;боевик;Джеки Чан;Джеки Чан, Алан Там;8,1;33007
https://www.kinopoisk.ru//film/1209780/;Маугли дикой планеты;Terra Willy: Plante inconnue;2019;90;Франция;мультфильм;Эрик Тости;Тимоте Фон Дорп, Эдуард Баэр;8,1;17411
https://www.kinopoisk.ru//film/539/;Умница Уилл Хантинг;Good Will Hunting;1997;126;США;драма;Гас Ван Сент;Мэтт Дэймон, Робин Уильямс;8,1;17063
https://www.kinopoisk.ru//film/43949/;Спортлото-82;no eng title;1982;89;СССР;комедия;Леонид Гайдай;Альгис Арлаускас, Светлана Аманова;8,1;54835
https://www.kinopoisk.ru//film/781/;Патриот;The Patriot;2000;165;США;боевик;Роланд Эммерих;Мэл Гибсон, Хит Леджер;8,1;18292
https://www.kinopoisk.ru//film/402979/;День радио;no eng title;2008;98;Россия;комедия;Дмитрий Дьяченко;Ростислав Хаит, Камиль Ларин;8,1;22714
https://www.kinopoisk.ru//film/4720042/;Побег из космоса;Boonie Bears: Back To Earth;2022;100;Китай;мультфильм;Линь Хуэйда;Чжан Бинцзюнь, Ли Ваньяо;8,1;40868
https://www.kinopoisk.ru//film/42201/;Там, на неведомых дорожках...;no eng title;1982;69;СССР;фэнтези;Михаил Юзовский;Роман Монастырский, Татьяна Пельтцер;8,1;10297
https://www.kinopoisk.ru//film/597/;Атлантида: Затерянный мир;Atlantis: The Lost Empire;2001;95;США;мультфильм;Гари Труздейл;Кори Бертон, Клаудия Кристиан;8,1;35749
https://www.kinopoisk.ru//film/738499/;Гринч;The Grinch;2018;85;Франция;мультфильм;Ярроу Чейни;Бенедикт Камбербэтч, Кэмерон Сили;8,1;127560
https://www.kinopoisk.ru//film/2717/;Убить Билла;Kill Bill: Vol. 1;2003;111;США;боевик;Квентин Тарантино;Ума Турман, Люси Лью;8,1;42613
https://www.kinopoisk.ru//film/1398967/;Её заветное желание;Josee to Tora to Sakana-tachi;2020;99;Япония;аниме;Котаро Тамура;Кая Киёхара, Таиси Накагава;8,1;29764
https://www.kinopoisk.ru//film/1345939/;Сказки Серого Волка;Revolting Rhymes;2016;60;Великобритания;мультфильм;Ян Лахойер;Доминик Уэст, Роуз Лесли;8,1;8299
https://www.kinopoisk.ru//film/147969/;Безумно влюблённый;Innamorato pazzo;1981;102;Италия;мелодрама;Франко Кастеллано;Адриано Челентано, Орнелла Мути;8,1;19860
https://www.kinopoisk.ru//film/41982/;Экипаж;no eng title;1979;135;СССР;боевик;Александр Митта;Георгий Жжёнов, Анатолий Васильев;8,1;25927
https://www.kinopoisk.ru//film/840821/;Кот в сапогах 2: Последнее желание;Puss in Boots: The Last Wish;2022;102;США;мультфильм;Джоэль Кроуфорд;Антонио Бандерас, Сальма Хайек;8,1;76816
https://www.kinopoisk.ru//film/43970/;Сталкер;no eng title;1979;163;СССР;фантастика;Андрей Тарковский;Александр Кайдановский, Анатолий Солоницын;8,1;23693
https://www.kinopoisk.ru//film/354/;Апокалипсис сегодня;Apocalypse Now;1979;194;США;военный;Фрэнсис Форд Коппола;Марлон Брандо, Мартин Шин;8,1;10485
https://www.kinopoisk.ru//film/263531/;Мстители;The Avengers;2012;137;США;фантастика;Джосс Уидон;Роберт Дауни мл., Крис Эванс;8,1;80918
https://www.kinopoisk.ru//film/681849/;Лучшее предложение;La migliore offerta;2012;131;Италия;триллер;Джузеппе Торнаторе;Джеффри Раш, Джим Стёрджесс;8,1;75091
https://www.kinopoisk.ru//film/1183599/;Огонь;no eng title;2020;131;Россия;драма;Алексей Нужный;Константин Хабенский, Иван Янковский;8,1;74390
https://www.kinopoisk.ru//film/646/;Танцующая в темноте;Dancer in the Dark;2000;140;Дания;мюзикл;Ларс фон Триер;Бьорк, Катрин Денёв;8,1;8097
https://www.kinopoisk.ru//film/260162/;Далласский клуб покупателей;Dallas Buyers Club;2013;118;США;драма;Жан-Марк Валле;Мэттью МакКонахи, Дженнифер Гарнер;8,1;77832
https://www.kinopoisk.ru//film/818144/;Фердинанд;Ferdinand;2017;108;США;мультфильм;Карлос Салдана;Джон Сина, Кейт МакКиннон;8,1;22073
https://www.kinopoisk.ru//film/49166/;Коралина в Стране Кошмаров;Coraline;2008;100;США;мультфильм;Генри Селик;Дакота Фаннинг, Кит Дэвид;8,1;29661
https://www.kinopoisk.ru//film/468904/;Университет монстров;Monsters University;2013;104;США;мультфильм;Дэн Скэнлон;Джон Гудман, Билли Кристал;8,1;45868
https://www.kinopoisk.ru//film/933307/;Опасная игра Слоун;Miss Sloane;2016;132;США;драма;Джон Мэдден;Джессика Честейн, Марк Стронг;8,1;57606
https://www.kinopoisk.ru//film/350/;Славные парни;Goodfellas;1990;140;США;драма;Мартин Скорсезе;Роберт Де Ниро, Рэй Лиотта;8,1;15744
https://www.kinopoisk.ru//film/405/;История игрушек 2;Toy Story 2;1999;92;США;мультфильм;Джон Лассетер;Том Хэнкс, Тим Аллен;8,1;21413
https://www.kinopoisk.ru//film/394/;Бешеные псы;Reservoir Dogs;1991;100;США;криминал;Квентин Тарантино;Харви Кейтель, Тим Рот;8,1;23411
https://www.kinopoisk.ru//film/664/;Семьянин;The Family Man;2000;125;США;фэнтези;Бретт Рэтнер;Николас Кейдж, Теа Леони;8,1;50856
https://www.kinopoisk.ru//film/252156/;Гангстер;American Gangster;2007;157;США;драма;Ридли Скотт;Дензел Вашингтон, Рассел Кроу;8,1;49394
https://www.kinopoisk.ru//film/4632862/;Кунг-фу жеребец;Long ma jing shen;2023;126;Китай;комедия;Ларри Ян;Джеки Чан, Лю Хаоцюнь;8,0;262884
https://www.kinopoisk.ru//film/658/;Похождения императора;The Emperor's New Groove;2000;78;США;мультфильм;Марк Диндал;Дэвид Спейд, Джон Гудман;8,0;33979
https://www.kinopoisk.ru//film/351/;Красота по-американски;American Beauty;1999;122;США;драма;Сэм Мендес;Кевин Спейси, Аннетт Бенинг;8,0;15706
https://www.kinopoisk.ru//film/47015/;Убить Билла 2;Kill Bill: Vol. 2;2004;137;США;боевик;Квентин Тарантино;Ума Турман, Дэвид Кэрредин;8,0;23193
https://www.kinopoisk.ru//film/462606/;Области тьмы;Limitless;2011;105;США;триллер;Нил Бёргер;Брэдли Купер, Роберт Де Ниро;8,0;103185
https://www.kinopoisk.ru//film/959606/;Работа без авторства;Werk ohne Autor;2018;189;Германия;биография;Флориан Хенкель фон Доннерсмарк;Том Шиллинг, Себастьян Кох;8,0;34838
https://www.kinopoisk.ru//film/518037/;Невозможное;Lo imposible;2012;109;Испания;драма;Хуан Антонио Байона;Наоми Уоттс, Юэн Макгрегор;8,0;35323
https://www.kinopoisk.ru//film/6462/;Рокки;Rocky;1976;120;США;драма;Джон Г. Эвилдсен;Сильвестр Сталлоне, Талия Шайр;8,0;17527
https://www.kinopoisk.ru//film/522876/;Век Адалин;The Age of Adaline;2015;113;США;драма;Ли Толанд Кригер;Блейк Лайвли, Михил Хёйсман;8,0;76534
https://www.kinopoisk.ru//film/636/;Шоколад;Chocolat;2000;121;Великобритания;драма;Лассе Халльстрём;Жюльет Бинош, Джуди Денч;8,0;31690
https://www.kinopoisk.ru//film/463694/;Землетрясение;Tangshan da dizhen;2010;139;Китай;драма;Фэн Сяоган;Сюй Фань, Чжан Цзинчу;8,0;39067
https://www.kinopoisk.ru//film/425400/;Пожары;Incendies;2010;131;Канада;драма;Дени Вильнёв;Лубна Азабаль, Мелисса Дезормо-Полен;8,0;31070
https://www.kinopoisk.ru//film/1029023/;Восточный ветер 3: Наследие Оры;Ostwind 3 - Aufbruch nach Ora;2017;110;Германия;драма;Катя фон Гарнье;Ханна Бинке, Яннис Нивёнер;8,0;11551
https://www.kinopoisk.ru//film/45028/;Курьер;no eng title;1986;88;СССР;драма;Карен Шахназаров;Федор Дунаевский, Анастасия Немоляева;8,0;42794
https://www.kinopoisk.ru//film/41832/;Ковбой Бибоп;Cowboy Bebop: Tengoku no tobira;2001;115;Япония;аниме;Синъитиро Ватанабэ;Коити Ямадэра, Унсё Исидзука;8,0;7674
https://www.kinopoisk.ru//film/42807/;Ошибка резидента;no eng title;1968;134;СССР;детектив;Вениамин Дорман;Георгий Жжёнов, Михаил Ножкин;8,0;11141
https://www.kinopoisk.ru//film/5167/;Эффект бабочки;The Butterfly Effect;2003;113;США;фантастика;Эрик Бресс;Эштон Кутчер, Эми Смарт;8,0;28513
https://www.kinopoisk.ru//film/6695/;Звёздные войны: Эпизод 1 — Скрытая угроза;Star Wars: Episode I - The Phantom Menace;1999;136;США;фантастика;Джордж Лукас;Лиам Нисон, Юэн Макгрегор;8,0;47639
https://www.kinopoisk.ru//film/780194/;Лапа;Mancs;2015;92;Венгрия;драма;Роберт-Адриан Пежо;Жольт Трилль, Тамаш Керестеш;8,0;35146
https://www.kinopoisk.ru//film/844/;Звёздные войны: Эпизод 2 — Атака клонов;Star Wars: Episode II - Attack of the Clones;2002;142;США;фантастика;Джордж Лукас;Юэн Макгрегор, Хейден Кристенсен;8,0;37904
https://www.kinopoisk.ru//film/75871/;Олдбой;Oldeuboi;2003;120;Корея;триллер;Пак Чхан-ук;Чхве Мин-сик, Ю Джи-тхэ;8,0;51321
https://www.kinopoisk.ru//film/1000038/;Жираф Раф;Dikkertje Dap;2017;74;Нидерланды;семейный;Барбара Бредеро;Лиам де Фриз, Мартейн Фишер;8,0;11615
https://www.kinopoisk.ru//film/462867/;Голос улиц;Straight Outta Compton;2015;147;США;биография;Ф. Гэри Грей;О’Ши Джексон мл., Кори Хокинс;8,0;18853
https://www.kinopoisk.ru//film/8229/;Порко Россо;Kurenai no buta;1992;94;Япония;аниме;Хаяо Миядзаки;Сюитиро Морияма, Токико Като;8,0;6900
https://www.kinopoisk.ru//film/589290/;Бегущий по лезвию 2049;Blade Runner 2049;2017;164;США;фантастика;Дени Вильнёв;Райан Гослинг, Харрисон Форд;8,0;86896
https://www.kinopoisk.ru//film/661/;Эрин Брокович;Erin Brockovich;2000;126;США;драма;Стивен Содерберг;Джулия Робертс, Альберт Финни;8,0;18547
https://www.kinopoisk.ru//film/2950/;Пробуждение;Awakenings;1990;121;США;драма;Пенни Маршалл;Роберт Де Ниро, Робин Уильямс;8,0;8798
https://www.kinopoisk.ru//film/491724/;Девушка с татуировкой дракона;The Girl with the Dragon Tattoo;2011;158;США;детектив;Дэвид Финчер;Дэниэл Крэйг, Руни Мара;8,0;72084
https://www.kinopoisk.ru//film/442568/;Воин;Warrior;2011;140;США;драма;Гэвин О’Коннор;Джоэл Эдгертон, Том Харди;8,0;24438
https://www.kinopoisk.ru//film/469/;Однажды в Америке;Once Upon a Time in America;1983;229;Италия;драма;Серджио Леоне;Роберт Де Ниро, Джеймс Вудс;8,0;12709
https://www.kinopoisk.ru//film/6303/;Хищник;Predator;1987;104;США;ужасы;Джон МакТирнан;Арнольд Шварценеггер, Карл Уэзерс;8,0;50831
https://www.kinopoisk.ru//film/635370/;Всегда;Ojik geudaeman;2011;105;Корея;мелодрама;Сон Иль-гон;Со Джи-соп, Хан Хё-джу;8,0;18181
https://www.kinopoisk.ru//film/7466/;Бронкская история;A Bronx Tale;1993;121;США;драма;Роберт Де Ниро;Роберт Де Ниро, Чазз Пальминтери;8,0;12623
https://www.kinopoisk.ru//film/1015471/;Райя и последний дракон;Raya and the Last Dragon;2021;107;США;мультфильм;Дон Холл;Келли Мари Трэн, Аквафина;8,0;59560
https://www.kinopoisk.ru//film/864/;Планета сокровищ;Treasure Planet;2002;95;США;мультфильм;Рон Клементс;Роско Ли Браун, Кори Бертон;8,0;12994
https://www.kinopoisk.ru//film/875/;Спеши любить;A Walk to Remember;2002;101;США;драма;Адам Шенкман;Шейн Уэст, Мэнди Мур;8,0;27227
https://www.kinopoisk.ru//film/46367/;Не могу сказать «прощай»;no eng title;1982;91;СССР;драма;Борис Дуров;Сергей Варчук, Анастасия Иванова;8,0;23906
https://www.kinopoisk.ru//film/757898/;Воровка книг;The Book Thief;2013;131;Германия;драма;Брайан Персивал;Софи Нелисс, Джеффри Раш;8,0;15359
https://www.kinopoisk.ru//film/44299/;Доживем до понедельника;no eng title;1968;106;СССР;мелодрама;Станислав Ростоцкий;Вячеслав Тихонов, Ирина Печерникова;8,0;10475
https://www.kinopoisk.ru//film/43982/;Старший сын;no eng title;1975;134;СССР;драма;Виталий Мельников;Евгений Леонов, Николай Караченцов;8,0;9289
https://www.kinopoisk.ru//film/8231/;Золушка;Cinderella;1949;74;США;мультфильм;Клайд Джероними;Илен Вудс, Элеонор Одли;8,0;20200
https://www.kinopoisk.ru//film/80740/;Папа;no eng title;2004;94;Россия;драма;Владимир Машков;Владимир Машков, Егор Бероев;8,0;15974
https://www.kinopoisk.ru//film/1115117/;RRR: Рядом ревёт революция;RRR;2022;187;Индия;боевик;С.С. Раджамули;НТР мл., Рам Чаран Теджа;8,0;108058
https://www.kinopoisk.ru//film/279850/;Марли и я;Marley & Me;2008;111;США;драма;Дэвид Фрэнкел;Оуэн Уилсон, Дженнифер Энистон;8,0;12865
https://www.kinopoisk.ru//film/6144/;Реальная любовь;Love Actually;2003;129;Великобритания;мелодрама;Ричард Кёртис;Хью Грант, Билл Найи;8,0;37174
https://www.kinopoisk.ru//film/43986/;Старый Новый год;no eng title;1980;138;СССР;комедия;Наум Ардашников;Вячеслав Невинный, Александр Калягин;8,0;11612
https://www.kinopoisk.ru//film/464413/;Мы купили зоопарк;We Bought a Zoo;2011;124;США;драма;Кэмерон Кроу;Мэтт Дэймон, Скарлетт Йоханссон;8,0;21433
https://www.kinopoisk.ru//film/1006695/;Брат;Hyeong;2016;110;Корея;драма;Квон Су-гён;Чо Джон-сок, То Гён-су;8,0;14616
https://www.kinopoisk.ru//film/42398/;Я шагаю по Москве;no eng title;1963;78;СССР;мелодрама;Георгий Данелия;Никита Михалков, Алексей Локтев;8,0;19024
https://www.kinopoisk.ru//film/147818/;Добрыня Никитич и Змей Горыныч;no eng title;2006;68;Россия;мультфильм;Илья Максимов;Валерий Соловьев, Юрий Тарасов;8,0;25715
https://www.kinopoisk.ru//film/42535/;Усатый нянь;no eng title;1977;75;СССР;комедия;Владимир Грамматиков;Сергей Проханов, Людмила Шагалова;8,0;17022
https://www.kinopoisk.ru//film/14288/;Васаби;Wasabi;2001;94;Франция;боевик;Жерар Кравчик;Жан Рено, Рёко Хиросуэ;8,0;114188
https://www.kinopoisk.ru//film/46420/;Неуловимые мстители;no eng title;1966;74;СССР;боевик;Эдмонд Кеосаян;Виктор Косых, Ефим Копелян;8,0;24499
https://www.kinopoisk.ru//film/4087/;Рэмбо: Первая кровь;First Blood;1982;93;США;боевик;Тед Котчефф;Сильвестр Сталлоне, Ричард Кренна;8,0;32830
https://www.kinopoisk.ru//film/8366/;Нечто;The Thing;1982;109;США;ужасы;Джон Карпентер;Курт Рассел, Кит Дэвид;8,0;30768
https://www.kinopoisk.ru//film/730665/;Сад изящных слов;Koto no ha no niwa;2013;46;Япония;аниме;Макото Синкай;Мию Ирино, Кана Ханадзава;8,0;28617
https://www.kinopoisk.ru//film/1374756/;Маленький Николя;Le petit Nicolas: Qu'est-ce qu'on attend pour tre heureux?;2022;82;Франция;мультфильм;Амандин Фредон;Симон Фалю, Ален Шаба;8,0;5528
https://www.kinopoisk.ru//film/408410/;Гран Торино;Gran Torino;2008;116;США;драма;Клинт Иствуд;Клинт Иствуд, Би Ванг;8,0;16747
https://www.kinopoisk.ru//film/958541/;Легенда о волках;WolfWalkers;2020;103;Ирландия;мультфильм;Томм Мур;Онор Нифси, Эва Уитэйкер;8,0;7062
https://www.kinopoisk.ru//film/2467/;Охотники за привидениями;Ghostbusters;1984;105;США;фантастика;Айвен Райтман;Билл Мюррей, Дэн Эйкройд;8,0;33619
https://www.kinopoisk.ru//film/46294/;Начало;no eng title;1970;86;СССР;драма;Глеб Панфилов;Инна Чурикова, Валентина Теличкина;8,0;9598
https://www.kinopoisk.ru//film/44123/;Дело было в Пенькове;no eng title;1957;100;СССР;драма;Станислав Ростоцкий;Майя Менглет, Вячеслав Тихонов;8,0;15772
https://www.kinopoisk.ru//film/515/;На игле;Trainspotting;1995;93;Великобритания;драма;Дэнни Бойл;Юэн Макгрегор, Юэн Бремнер;8,0;18525
https://www.kinopoisk.ru//film/45798/;Влюблен по собственному желанию;no eng title;1982;84;СССР;драма;Сергей Микаэлян;Олег Янковский, Евгения Глушенко;8,0;16625
https://www.kinopoisk.ru//film/47237/;Бэтмен: Начало;Batman Begins;2005;140;США;боевик;Кристофер Нолан;Кристиан Бэйл, Кэти Холмс;8,0;38254
https://www.kinopoisk.ru//film/794620/;Белль и Себастьян;Belle et Sbastien;2013;104;Франция;драма;Николя Ванье;Феликс Боссюэ, Чеки Карио;8,0;16801
https://www.kinopoisk.ru//film/729/;История рыцаря;A Knight's Tale;2001;132;США;боевик;Брайан Хелгеленд;Хит Леджер, Руфус Сьюэлл;8,0;21410
https://www.kinopoisk.ru//film/880/;Чего хотят женщины;What Women Want;2000;127;США;мелодрама;Нэнси Майерс;Мэл Гибсон, Хелен Хант;8,0;75079
https://www.kinopoisk.ru//film/1235963/;Иван Царевич и Серый Волк 4;no eng title;2019;88;Россия;мультфильм;Дарина Шмидт;Никита Ефремов, Иван Охлобыстин;8,0;57951
https://www.kinopoisk.ru//film/692861/;Исчезнувшая;Gone Girl;2014;149;США;триллер;Дэвид Финчер;Бен Аффлек, Розамунд Пайк;8,0;75489
https://www.kinopoisk.ru//film/1188248/;Калашников;no eng title;2020;104;Россия;биография;Константин Буслов;Юра Борисов, Ольга Лерман;8,0;71552
https://www.kinopoisk.ru//film/8421/;Эдвард руки-ножницы;Edward Scissorhands;1990;105;США;фэнтези;Тим Бёртон;Джонни Депп, Вайнона Райдер;8,0;36769
